LogID,Tarih,ServerTime,LocalTime,StationID,UserID,Tuketim_kWh,UygulananTarife,OlmasiGerekenTarife,Durum,label
1991,2025-11-15,20:08:00,20:08:00,ST-044,U-381,11.2,GUNDUZ,GUNDUZ,Normal,0
1992,2025-11-26,20:48:00,20:48:00,ST-021,U-299,16.7,GUNDUZ,GUNDUZ,Normal,0
1993,2025-11-27,13:45:00,01:45:00,ST-019,U-341,28.2,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1994,2025-11-26,21:36:00,21:36:00,ST-029,U-289,5.2,GUNDUZ,GUNDUZ,Normal,0
1995,2025-11-15,04:05:00,04:05:00,ST-052,U-366,17.0,GECE,GECE,Normal,0
1996,2025-11-20,00:24:00,00:24:00,ST-023,U-353,14.8,GECE,GECE,Normal,0
1997,2025-11-23,11:43:00,23:43:00,ST-067,U-246,54.8,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1998,2025-11-17,22:58:00,10:58:00,ST-067,U-218,46.0,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1999,2025-11-26,23:36:00,23:36:00,ST-031,U-100,4.6,GECE,GECE,Normal,0
2000,2025-11-17,06:40:00,18:40:00,ST-052,U-280,34.7,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,10,2,MISMATCH_FOUND,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,0,10,TARIFF_MANIPULATION,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
0,augmented,augmented,augmented,augmented,augmented,0.0,50,5,CRITICAL_OVERCHARGE,1
